time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1523504608.22232604,0.01240363,9794,0.00110528,0.00000000,0,0.00000000,770816,771139,473,0.00000017
1523504608.32316589,0.01090414,9802,0.00125349,0.00000000,0,0.00000000,771139,771414,523,0.00000018
1523504608.42404294,0.01105330,9848,0.00114805,0.00000000,0,0.00000000,771414,771786,506,0.00000015
1523504608.52489996,0.01095547,9920,0.00114301,0.00000000,0,0.00000000,771786,772112,469,0.00000020
1523504608.62575889,0.01028802,9921,0.00094393,0.00000000,0,0.00000000,772112,772334,394,0.00000020
1523504608.72660804,0.01283022,9947,0.00111828,0.00000000,0,0.00000000,772334,772562,419,0.00000019
1523504608.82747197,0.01194753,10017,0.00092183,0.00000000,0,0.00000000,772562,772832,367,0.00000014
1523504608.92832589,0.01054727,10065,0.00091166,0.00000000,0,0.00000000,772832,773030,332,0.00000017
1523504609.02919197,0.01012269,10139,0.00077634,0.00000000,0,0.00000000,773030,773318,347,0.00000019
1523504609.13004589,0.01051660,10182,0.00099456,0.00000000,0,0.00000000,773318,773569,407,0.00000034
1523504609.23089194,0.01055867,10219,0.00091284,0.00000000,0,0.00000000,773569,773810,388,0.00000019
1523504609.33176303,0.00991236,10292,0.00092927,0.00000000,0,0.00000000,773810,773999,368,0.00000034
1523504609.43262792,0.01021087,10339,0.00086388,0.00000000,0,0.00000000,773999,774292,403,0.00000022
1523504609.53348398,0.01177293,10349,0.00093726,0.00000000,0,0.00000000,774292,774516,384,0.00000016
1523504609.63434196,0.01283619,10341,0.00137214,0.00000000,0,0.00000000,774516,774780,400,0.00000013
1523504609.73520207,0.01146312,10343,0.00093673,0.00000000,0,0.00000000,774780,775032,367,0.00000021
1523504609.83605909,0.01116991,10314,0.00111183,0.00000000,0,0.00000000,775032,775259,401,0.00000023
1523504609.93692088,0.01033180,10290,0.00088102,0.00000000,0,0.00000000,775259,775488,352,0.00000018
1523504610.03777695,0.01258850,10350,0.00142352,0.00000000,0,0.00000000,775488,775765,382,0.00000020
1523504610.13861609,0.01118604,10414,0.00096437,0.00000000,0,0.00000000,775765,776056,384,0.00000055
1523504610.23947692,0.01128993,10484,0.00106116,0.00000000,0,0.00000000,776056,776316,398,0.00000026
1523504610.34034395,0.01221935,10522,0.00107015,0.00000000,0,0.00000000,776316,776581,392,0.00000019
1523504610.44119096,0.01191503,10496,0.00091244,0.00000000,0,0.00000000,776581,776859,382,0.00000018
1523504610.54204512,0.01015492,10612,0.00090839,0.00000000,0,0.00000000,776859,777124,385,0.00000020
1523504610.64290500,0.01188553,10664,0.00085848,0.00000000,0,0.00000000,777124,777412,375,0.00000016
1523504610.74377203,0.01069759,10720,0.00085279,0.00000000,0,0.00000000,777412,777659,360,0.00000028
1523504610.84462094,0.01115225,10787,0.00117803,0.00000000,0,0.00000000,777659,777882,425,0.00000026
1523504610.94548011,0.00842800,8266,0.00080078,0.00000000,0,0.00000000,777882,778126,307,0.00000023
1523504611.04633904,0.00895620,8345,0.00089166,0.00000000,0,0.00000000,778126,778322,319,0.00000020
1523504611.14719510,0.00812992,8434,0.00083799,0.00000000,0,0.00000000,778322,778586,368,0.00000019
1523504611.24804902,0.00876622,8499,0.00090248,0.00000000,0,0.00000000,778586,778871,354,0.00000019
1523504611.34890509,0.00928257,8547,0.00099832,0.00000000,0,0.00000000,778871,779107,321,0.00000020
1523504611.44976807,0.01027106,8633,0.00086733,0.00000000,0,0.00000000,779107,779336,332,0.00000019
1523504611.55062008,0.00793372,8687,0.00069011,0.00000000,0,0.00000000,779336,779488,269,0.00000027
1523504611.65148401,0.01022520,8706,0.00104776,0.00000000,0,0.00000000,779488,779704,295,0.00000021
1523504611.75233603,0.00910926,8721,0.00073778,0.00000000,0,0.00000000,779704,779933,311,0.00000021
1523504611.85319495,0.00760266,8723,0.00075200,0.00000000,0,0.00000000,779933,780155,292,0.00000019
1523504611.95405293,0.00851772,8739,0.00069994,0.00000000,0,0.00000000,780155,780347,301,0.00000016
1523504612.05491304,0.00750735,8754,0.00086755,0.00000000,0,0.00000000,780347,780518,302,0.00000021
1523504612.15577197,0.00818989,8776,0.00071828,0.00000000,0,0.00000000,780518,780710,300,0.00000038
1523504612.25663805,0.00748127,8795,0.00072999,0.00000000,0,0.00000000,780710,780858,268,0.00000019
1523504612.35749602,0.00805896,8779,0.00070162,0.00000000,0,0.00000000,780858,781079,315,0.00000030
1523504612.45835590,0.01040984,8762,0.00093045,0.00000000,0,0.00000000,781079,781263,300,0.00000024
1523504612.55920911,0.00738244,8783,0.00070529,0.00000000,0,0.00000000,781263,781424,288,0.00000027
1523504612.66006494,0.00676736,8777,0.00073008,0.00000000,0,0.00000000,781424,781592,238,0.00000021
1523504612.76092696,0.00764134,8772,0.00070751,0.00000000,0,0.00000000,781592,781788,257,0.00000021
1523504612.86178708,0.00728107,8706,0.00063512,0.00000000,0,0.00000000,781788,781959,247,0.00000026
1523504612.96264410,0.00699966,8657,0.00066162,0.00000000,0,0.00000000,781959,782141,271,0.00000016
1523504613.06350303,0.00789191,8628,0.00067308,0.00000000,0,0.00000000,782141,782350,283,0.00000019
1523504613.16436100,0.00887319,8616,0.00077452,0.00000000,0,0.00000000,782350,782556,283,0.00000020
1523504613.26521492,0.00871997,8607,0.00072969,0.00000000,0,0.00000000,782556,782740,278,0.00000017
1523504613.36605811,0.00876027,8538,0.00078722,0.00000000,0,0.00000000,782740,782949,313,0.00000024
1523504613.46693110,0.00825778,8508,0.00072927,0.00000000,0,0.00000000,782949,783183,336,0.00000013
1523504613.56777906,0.00987734,8472,0.00106298,0.00000000,0,0.00000000,783183,783413,316,0.00000023
1523504613.66864300,0.00950482,8423,0.00114058,0.00000000,0,0.00000000,783413,783638,303,0.00000015
1523504613.76950502,0.00810237,8394,0.00066413,0.00000000,0,0.00000000,783638,783842,290,0.00000017
1523504613.87037110,0.00870727,8356,0.00080582,0.00000000,0,0.00000000,783842,784030,309,0.00000015
1523504613.97122908,0.00848460,8292,0.00080848,0.00000000,0,0.00000000,784030,784224,284,0.00000016
1523504614.07208204,0.00798136,8236,0.00077355,0.00000000,0,0.00000000,784224,784439,298,0.00000017
1523504614.17294097,0.00886699,8186,0.00074169,0.00000000,0,0.00000000,784439,784648,292,0.00000016
1523504614.27380300,0.00957804,8139,0.00075454,0.00000000,0,0.00000000,784648,784800,265,0.00000019
1523504614.37465501,0.00870782,8109,0.00077067,0.00000000,0,0.00000000,784800,784997,307,0.00000023
1523504614.47551489,0.00772624,8080,0.00057378,0.00000000,0,0.00000000,784918,785138,268,0.00000022
1523504614.57637906,0.00948061,8046,0.00077623,0.00000000,0,0.00000000,785138,785370,300,0.00000018
1523504614.67722988,0.01081974,8048,0.00119982,0.00000000,0,0.00000000,785370,785573,301,0.00000022
1523504614.77809501,0.00992437,8084,0.00062628,0.00000000,0,0.00000000,785573,785784,283,0.00000020
1523504614.87894702,0.00910697,8153,0.00081268,0.00000000,0,0.00000000,785784,785971,328,0.00000018
1523504614.97980690,0.00942419,8230,0.00080015,0.00000000,0,0.00000000,785971,786162,321,0.00000013
1523504615.08066297,0.00935903,8296,0.00085614,0.00000000,0,0.00000000,786162,786403,364,0.00000023
1523504615.18152690,0.00900429,8386,0.00108415,0.00000000,0,0.00000000,786403,786600,347,0.00000017
1523504615.28238010,0.00976165,8456,0.00080619,0.00000000,0,0.00000000,786600,786828,320,0.00000012
1523504615.38323689,0.00927305,8538,0.00080180,0.00000000,0,0.00000000,786828,787008,306,0.00000019
1523504615.48410201,0.00893676,8629,0.00087826,0.00000000,0,0.00000000,787008,787175,315,0.00000018
1523504615.58495998,0.01177058,8696,0.00134921,0.00000000,0,0.00000000,787175,787370,344,0.00000032
1523504615.68581390,0.01002700,8815,0.00086190,0.00000000,0,0.00000000,787370,787562,347,0.00000022
1523504615.78666997,0.00922475,8885,0.00073447,0.00000000,0,0.00000000,787562,787795,329,0.00000016
1523504615.88753390,0.00995981,8962,0.00075668,0.00000000,0,0.00000000,787795,788029,306,0.00000022
1523504615.98839211,0.01067151,9041,0.00102919,0.00000000,0,0.00000000,788029,788194,339,0.00000020
1523504616.08924389,0.00994902,9128,0.00084398,0.00000000,0,0.00000000,788194,788388,288,0.00000016
1523504616.19010496,0.01006526,9214,0.00080568,0.00000000,0,0.00000000,788388,788556,333,0.00000019
1523504616.29096103,0.00953768,9245,0.00075806,0.00000000,0,0.00000000,788556,788758,279,0.00000025
1523504616.39182091,0.01155372,9313,0.00085646,0.00000000,0,0.00000000,788758,788934,304,0.00000021
1523504616.49267793,0.01062891,9381,0.00083880,0.00000000,0,0.00000000,788934,789081,264,0.00000019
1523504616.59353399,0.01140847,9474,0.00092891,0.00000000,0,0.00000000,789081,789254,309,0.00000062
1523504616.69440198,0.00949966,9576,0.00077450,0.00000000,0,0.00000000,789254,789403,305,0.00000018
1523504616.79525995,0.00777324,7421,0.00096610,0.00000000,0,0.00000000,789403,789448,234,0.00000028
1523504616.89611292,0.00927814,7485,0.00078834,0.00000000,0,0.00000000,789448,789641,249,0.00000020
1523504616.99697590,0.00899338,7548,0.00063040,0.00000000,0,0.00000000,789641,789826,240,0.00000018
1523504617.09783506,0.01058624,7630,0.00099311,0.00000000,0,0.00000000,789826,789968,236,0.00000017
1523504617.19868803,0.00914940,7720,0.00066740,0.00000000,0,0.00000000,789968,790137,250,0.00000018
1523504617.29954696,0.01029969,7798,0.00081179,0.00000000,0,0.00000000,790137,790328,248,0.00000016
1523504617.40040803,0.00951966,7889,0.00079633,0.00000000,0,0.00000000,790328,790527,274,0.00000022
1523504617.50126195,0.00806308,7952,0.00066532,0.00000000,0,0.00000000,790527,790673,237,0.00000015
1523504617.60212803,0.01051248,8023,0.00171902,0.00000000,0,0.00000000,790673,790831,245,0.00000033
1523504617.70298100,0.00809063,8077,0.00069971,0.00000000,0,0.00000000,790831,791006,256,0.00000017
1523504617.80383396,0.00897212,8149,0.00089370,0.00000000,0,0.00000000,791006,791194,287,0.00000017
1523504617.90470099,0.00903466,8225,0.00085688,0.00000000,0,0.00000000,791194,791315,300,0.00000017
1523504618.00555396,0.00889868,8282,0.00097715,0.00000000,0,0.00000000,791313,791391,281,0.00000017
1523504618.10641909,0.01097892,8356,0.00101663,0.00000000,0,0.00000000,791391,791609,331,0.00000018
1523504618.20727801,0.00861379,8404,0.00083423,0.00000000,0,0.00000000,791609,791826,325,0.00000022
1523504618.30813694,0.00971307,8419,0.00099075,0.00000000,0,0.00000000,791826,792009,333,0.00000017
1523504618.40899611,0.01195638,8441,0.00104880,0.00000000,0,0.00000000,792009,792261,339,0.00000028
1523504618.50984812,0.01079591,8435,0.00088536,0.00000000,0,0.00000000,792261,792454,357,0.00000021
1523504618.61071205,0.01039739,8425,0.00118413,0.00000000,0,0.00000000,792454,792636,328,0.00000031
1523504618.71155500,0.01158635,8414,0.00112526,0.00000000,0,0.00000000,792635,792835,333,0.00000016
1523504618.81241393,0.01082495,8408,0.00133050,0.00000000,0,0.00000000,792835,793049,329,0.00000013
1523504618.91327596,0.00902539,8378,0.00090111,0.00000000,0,0.00000000,793049,793237,327,0.00000017
1523504619.01413202,0.01022868,8387,0.00100300,0.00000000,0,0.00000000,793237,793364,348,0.00000018
1523504619.11499500,0.01151128,8364,0.00143461,0.00000000,0,0.00000000,793364,793615,361,0.00000015
1523504619.21585608,0.01043761,8347,0.00118794,0.00000000,0,0.00000000,793615,793816,314,0.00000019
1523504619.31671309,0.01120513,8340,0.00192558,0.00000000,0,0.00000000,793816,794032,302,0.00000021
1523504619.41756701,0.00912571,8335,0.00096094,0.00000000,0,0.00000000,794030,794191,316,0.00000015
1523504619.51842904,0.01051292,8344,0.00127209,0.00000000,0,0.00000000,794191,794332,312,0.00000019
1523504619.61929393,0.01092044,8341,0.00126641,0.00000000,0,0.00000000,794332,794498,309,0.00000018
1523504619.72014689,0.00967876,8346,0.00082861,0.00000000,0,0.00000000,794498,794669,336,0.00000021
1523504619.82100511,0.01026511,8363,0.00117419,0.00000000,0,0.00000000,794669,794886,332,0.00000048
1523504619.92186809,0.00886941,8364,0.00092456,0.00000000,0,0.00000000,794886,795090,376,0.00000019
1523504620.02273011,0.00888818,8392,0.00088315,0.00000000,0,0.00000000,795090,795299,375,0.00000018
1523504620.12357998,0.01037037,8415,0.00095561,0.00000000,0,0.00000000,795299,795532,367,0.00000022
1523504620.22443795,0.01182515,8427,0.00146273,0.00000000,0,0.00000000,795532,795741,362,0.00000017
1523504620.32528901,0.01199738,8441,0.00125460,0.00000000,0,0.00000000,795741,795868,358,0.00000017
1523504620.42616105,0.01095033,8427,0.00166626,0.00000000,0,0.00000000,795868,796010,364,0.00000021
1523504620.52701902,0.01043939,8437,0.00098853,0.00000000,0,0.00000000,796010,796253,364,0.00000029
1523504620.62787104,0.00896760,8476,0.00113458,0.00000000,0,0.00000000,796253,796315,369,0.00000017
1523504620.72875595,0.00915000,8563,0.00094708,0.00000000,0,0.00000000,796315,796551,396,0.00000017
1523504620.82960296,0.00969368,8578,0.00118739,0.00000000,0,0.00000000,796551,796814,450,0.00000018
1523504620.93048191,0.01057479,8628,0.00121552,0.00000000,0,0.00000000,796814,797028,416,0.00000016
1523504621.03133988,0.01248979,8662,0.00195929,0.00000000,0,0.00000000,797028,797257,480,0.00000018
1523504621.13219595,0.01151577,8702,0.00114056,0.00000000,0,0.00000000,797257,797455,397,0.00000014
1523504621.23302102,0.01170340,8760,0.00118030,0.00000000,0,0.00000000,797455,797626,415,0.00000025
1523504621.33388495,0.01538710,8761,0.00194931,0.00000000,0,0.00000000,797626,797887,477,0.00000017
1523504621.43474388,0.01339739,8808,0.00211194,0.00000000,0,0.00000000,797887,798167,460,0.00000021
1523504621.53560209,0.01135980,8851,0.00138971,0.00000000,0,0.00000000,798167,798281,421,0.00000018
1523504621.63646007,0.01050185,8888,0.00122378,0.00000000,0,0.00000000,798281,798543,453,0.00000028
1523504621.73731208,0.01274038,8945,0.00146398,0.00000000,0,0.00000000,798543,798719,388,0.00000018
1523504621.83819389,0.01159233,9003,0.00145679,0.00000000,0,0.00000000,798719,798838,407,0.00000020
1523504621.93902802,0.01055936,9066,0.00105220,0.00000000,0,0.00000000,798838,799002,395,0.00000016
1523504622.03989410,0.00967197,9121,0.00118070,0.00000000,0,0.00000000,799002,799249,425,0.00000032
1523504622.14075208,0.01175169,9191,0.00130690,0.00000000,0,0.00000000,799249,799402,381,0.00000018
1523504622.24161005,0.01397213,9265,0.00168770,0.00000000,0,0.00000000,799402,799501,421,0.00000023
1523504622.34246898,0.01191540,9294,0.00118324,0.00000000,0,0.00000000,799501,799772,427,0.00000018
1523504622.44333911,0.01256340,9345,0.00143665,0.00000000,0,0.00000000,799772,800047,458,0.00000015
1523504622.54418612,0.01119979,9403,0.00109519,0.00000000,0,0.00000000,800047,800292,415,0.00000027
1523504622.64505792,0.00833643,7275,0.00134107,0.00000000,0,0.00000000,800292,800484,299,0.00000015
1523504622.74590206,0.01339137,7304,0.00153600,0.00000000,0,0.00000000,800484,800460,328,0.00000015
1523504622.84675407,0.01293686,7359,0.00101348,0.00000000,0,0.00000000,800460,800672,307,0.00000026
1523504622.94761992,0.01210539,7402,0.00085266,0.00000000,0,0.00000000,800668,800929,331,0.00000014
1523504623.04846907,0.01044298,7458,0.00100716,0.00000000,0,0.00000000,800929,801112,317,0.00000047
1523504623.14933491,0.01193663,7511,0.00169574,0.00000000,0,0.00000000,801112,801313,324,0.00000021
1523504623.25018692,0.01006723,7550,0.00128506,0.00000000,0,0.00000000,801313,801487,313,0.00000019
1523504623.35105300,0.00908147,7600,0.00131369,0.00000000,0,0.00000000,801487,801670,334,0.00000021
1523504623.45190310,0.00895571,7632,0.00112215,0.00000000,0,0.00000000,801670,801878,305,0.00000038
1523504623.55276799,0.01016554,7690,0.00176381,0.00000000,0,0.00000000,801878,802066,335,0.00000022
1523504623.65361404,0.00865603,7716,0.00097893,0.00000000,0,0.00000000,801709,801922,320,0.00000018
1523504623.75448608,0.00832386,7763,0.00102822,0.00000000,0,0.00000000,801921,802118,354,0.00000017
1523504623.85533690,0.00982388,7818,0.00077211,0.00000000,0,0.00000000,802118,802365,324,0.00000018
1523504623.95621610,0.01233720,7860,0.00104827,0.00000000,0,0.00000000,802365,802585,366,0.00000019
1523504624.05706191,0.00888884,7895,0.00092283,0.00000000,0,0.00000000,802585,802803,359,0.00000016
1523504624.15791893,0.00981376,7885,0.00112154,0.00000000,0,0.00000000,802803,803030,394,0.00000027
1523504624.25878596,0.00861243,7864,0.00103905,0.00000000,0,0.00000000,803030,803261,373,0.00000014
1523504624.35963511,0.00947991,7844,0.00114267,0.00000000,0,0.00000000,803261,803451,392,0.00000019
1523504624.46050596,0.01060671,7842,0.00169133,0.00000000,0,0.00000000,803451,803665,379,0.00000019
1523504624.56135106,0.01171901,7885,0.00209072,0.00000000,0,0.00000000,803665,803869,420,0.00000024
1523504624.66220498,0.01100524,7948,0.00166785,0.00000000,0,0.00000000,803869,804143,428,0.00000014
1523504624.76307106,0.01157449,7990,0.00128979,0.00000000,0,0.00000000,804141,804263,402,0.00000016
1523504624.86393499,0.01113818,8058,0.00198418,0.00000000,0,0.00000000,804263,804532,419,0.00000018
1523504624.96478391,0.01163237,8096,0.00206432,0.00000000,0,0.00000000,804532,804695,427,0.00000033
1523504625.06564307,0.01393002,8120,0.00505945,0.00000000,0,0.00000000,804695,804970,412,0.00000017
1523504625.16650105,0.01002984,8159,0.00114818,0.00000000,0,0.00000000,801995,802354,467,0.00000021
1523504625.26735497,0.01181066,8202,0.00174115,0.00000000,0,0.00000000,802354,802699,450,0.00000014
1523504625.36822009,0.01120829,8208,0.00117376,0.00000000,0,0.00000000,802699,803024,457,0.00000022
1523504625.46906996,0.01132352,8167,0.00179832,0.00000000,0,0.00000000,803024,803372,486,0.00000018
1523504625.56993604,0.01166633,8164,0.00223756,0.00000000,0,0.00000000,803372,803675,506,0.00000018
1523504625.67079902,0.01169303,8168,0.00141377,0.00000000,0,0.00000000,803675,804075,495,0.00000018
1523504625.77165103,0.00995935,8175,0.00168791,0.00000000,0,0.00000000,804075,804345,512,0.00000024
1523504625.87250996,0.01177670,8177,0.00190996,0.00000000,0,0.00000000,804345,804653,521,0.00000025
1523504625.97336102,0.01107340,8166,0.00170596,0.00000000,0,0.00000000,804653,805007,545,0.00000024
1523504626.07421803,0.01083732,8158,0.00171274,0.00000000,0,0.00000000,805007,805296,496,0.00000018
1523504626.17508101,0.01170185,8131,0.00212471,0.00000000,0,0.00000000,805296,805542,495,0.00000019
1523504626.27593994,0.01128992,8106,0.00189471,0.00000000,0,0.00000000,805542,805813,495,0.00000030
1523504626.37679410,0.00924250,8105,0.00136217,0.00000000,0,0.00000000,805813,806161,486,0.00000020
1523504626.47767997,0.01085937,8120,0.00157416,0.00000000,0,0.00000000,806161,806432,469,0.00000022
